,React,Product
3602,COC(=O)c1ccc2c(=O)[nH]c(CC(C)C)nc2c1,CC(C)Cc1nc2cc(C(=O)O)ccc2c(=O)[nH]1
3603,CN(C)CCN1C(=O)CCc2cc([N+](=O)[O-])cc(F)c21,CN(C)CCN1CCCc2cc([N+](=O)[O-])cc(F)c21
3604,CC(=O)OC1NC(=O)C1C(C)O[Si](C)(C)C(C)(C)C,CC(=O)OC1NC(=O)C1C(C)O
3605,CC1CC(NC(=O)OC(C)(C)C)CN(c2ccncc2NC(=O)c2nc3cc(N4CCOCC4)ccc3cc2NC(=O)OCc2ccccc2)C1,CC1CC(N)CN(c2ccncc2NC(=O)c2nc3cc(N4CCOCC4)ccc3cc2NC(=O)OCc2ccccc2)C1
3606,Cc1cccc2ccc(=O)oc12,Cc1cccc2c1OC(=O)CC2
3607,COC(=O)c1cc(Cl)cc(-c2ccnn2C)c1Cl,Cn1nccc1-c1cc(Cl)cc(C(=O)O)c1Cl
3608,COC(=O)C1CCC(c2ncc(-c3ccc(NC(=O)Nc4ccc(Oc5ccccc5)cc4)cc3)s2)CC1,O=C(Nc1ccc(Oc2ccccc2)cc1)Nc1ccc(-c2cnc(C3CCC(C(=O)O)CC3)s2)cc1
3609,CCCC(C(=O)OC)c1c(C)nc2cc(C(C)(C)C)nn2c1-c1ccc(C)cc1N,CCCC(C(=O)O)c1c(C)nc2cc(C(C)(C)C)nn2c1-c1ccc(C)cc1N
3610,Cc1ccc(C(=O)O)c(OCc2ccccc2)c1,Cc1ccc(CO)c(OCc2ccccc2)c1
3611,CC(C)(C)OC(=O)NC12CC=CCC1CN(C(=O)OCc1ccccc1)C2,CC(C)(C)OC(=O)NC12CC=CCC1CNC2
3612,O=C(NCCCNc1nc(Cl)ncc1Br)Nc1cccc([N+](=O)[O-])c1,Nc1cccc(NC(=O)NCCCNc2nc(Cl)ncc2Br)c1
3613,COc1cc(C(=O)NC(C)COS(C)(=O)=O)ccc1[N+](=O)[O-],COc1cc(C(=O)N2CC2C)ccc1[N+](=O)[O-]
3614,CCOC(=O)N1C=Cc2cccnc2C1c1ccc(F)cc1,CCOC(=O)N1CCc2cccnc2C1c1ccc(F)cc1
3615,Cc1cc(C2OCCO2)c(C)cc1NC(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,Cc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(C)cc1C=O
3616,CC(C)[Si](OC1CCC(c2cc(F)cc(F)c2)C(=O)c2cccnc21)(C(C)C)C(C)C,CC(C)[Si](OC1CCC(c2cc(F)cc(F)c2)C(O)c2cccnc21)(C(C)C)C(C)C
3617,CCCN1CCN(c2ccc([N+](=O)[O-])c(OC)c2)CC1,CCCN1CCN(c2ccc(N)c(OC)c2)CC1
3618,CC1CC(O)c2ncnc(N3CCN(C(=O)C(CN(C(=O)OC(C)(C)C)C(C)C)c4ccc(Cl)cc4)CC3)c21,CC(C)NCC(C(=O)N1CCN(c2ncnc3c2C(C)CC3O)CC1)c1ccc(Cl)cc1
3619,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cnn(C(=O)OC(C)(C)C)c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1
3620,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cnn(C(=O)OC(C)(C)C)c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1
3621,CCOC(=O)c1c(C(=O)c2ccc(Cl)cc2Cl)oc2cc(-c3cccc(C)c3)ccc12,Cc1cccc(-c2ccc3c(C(=O)O)c(C(=O)c4ccc(Cl)cc4Cl)oc3c2)c1
3622,CCOC(=O)c1c(-c2ccc(Br)cc2)ncn1C,Cn1cnc(-c2ccc(Br)cc2)c1C(=O)O
3623,COC(=O)c1ccc(SC(Cn2ccnc2)c2cc(OC)c(OC)c(OC)c2)cc1,COc1cc(C(Cn2ccnc2)Sc2ccc(C(=O)O)cc2)cc(OC)c1OC
3624,CCCCOc1cc(CCC(=O)OC)ccc1-c1cccc(CN(C)C(=O)c2ccc(OC)cc2)c1,CCCCOc1cc(CCC(=O)O)ccc1-c1cccc(CN(C)C(=O)c2ccc(OC)cc2)c1
3625,CCOC(=O)C(Nc1ccc(C#N)cc1)c1cc(OCC)cc(OC2CCN(C(=O)OC(C)(C)C)CC2)c1F,CCOC(=O)C(Nc1ccc(C#N)cc1)c1cc(OCC)cc(OC2CCNCC2)c1F
3626,Fc1cc(F)cc(C2CCC3(CC2)OCCO3)c1,O=C1CCC(c2cc(F)cc(F)c2)CC1
3627,CC(C)(C)OC(=O)NC1CCCOCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(Cl)c4C3)CN2C1=O,NC1CCCOCC=CC2CC2(C(=O)NS(=O)(=O)C2CC2)NC(=O)C2CC(OC(=O)N3Cc4cccc(Cl)c4C3)CN2C1=O
3628,COC(=O)c1cc(-n2c(C)ccc2-c2cc(F)ccc2OCc2ccc(F)cc2)ccc1OC(F)F,Cc1ccc(-c2cc(F)ccc2OCc2ccc(F)cc2)n1-c1ccc(OC(F)F)c(C(=O)O)c1
3629,CCOC(=O)c1cc(C)c2[nH]c(=O)n(-c3cc(S(=O)(=O)C(C)(C)c4ccccc4)c(OC)cc3Cl)c2n1,COc1cc(Cl)c(-n2c(=O)[nH]c3c(C)cc(C(=O)O)nc32)cc1S(=O)(=O)C(C)(C)c1ccccc1
3630,CC(CO[Si](C)(C)C(C)(C)C)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2Cl)cc(C(=O)Nc2cnccn2)c1,CC(CO)Oc1cc(Oc2ccc(C(=O)N3CCC3)cc2Cl)cc(C(=O)Nc2cnccn2)c1
3631,COc1ccc(C(=O)c2ccc3cccnc3c2[N+](=O)[O-])cc1,COc1ccc(C(=O)c2ccc3cccnc3c2N)cc1
3632,CC(C)(C)OC(=O)N1CCC(Cc2ccc3c(n2)NCCC3)CC1,c1cc2c(nc1CC1CCNCC1)NCCC2
3633,N#CCCCn1c(C(=O)O)cc2cc(Cl)ccc21,N#CCCCn1c(CO)cc2cc(Cl)ccc21
3634,Clc1ccccc1-c1cccc2[nH]ccc12,Clc1ccccc1-c1cccc2c1CCN2
3635,COC(=O)c1cc(C)c2c(c1)OCCO2,Cc1cc(C(=O)O)cc2c1OCCO2
3636,CN(C)C(=O)Sc1cccc2[nH]c(=O)[nH]c12,O=c1[nH]c2cccc(S)c2[nH]1
3637,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1,O=CCCCc1ccc(N(CCCl)CCCl)cc1
3638,Nc1nc(-c2ccc(C(F)F)o2)nc2sc(C(O)c3ncccc3Cl)cc12,Nc1nc(-c2ccc(C(F)F)o2)nc2sc(Cc3ncccc3Cl)cc12
3639,COC(=O)CC1CCC(N(C(=O)c2ccccc2F)C2CC2)CC1,O=C(c1ccccc1F)N(C1CCC(CCO)CC1)C1CC1
3640,CCOC(=O)c1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)cc1C(F)(F)F,O=C(O)c1ccc(C2=NOC(c3cc(Cl)cc(C(F)(F)F)c3)(C(F)(F)F)C2)cc1C(F)(F)F
3641,Cc1cc(C#CCOC2CCCCO2)cs1,Cc1cc(CCCOC2CCCCO2)cs1
3642,CCOC(=O)C=CC(C)=CCOC(C)=O,CCOC(=O)C=CC(C)=CCO
3643,COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(C(C)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1,CC(=O)N1CCC(C(=O)N(CCCN2CCC(Cc3ccc(C(=O)O)cc3)CC2)c2ccc(Cl)c(Cl)c2)CC1
3644,CCOC(=O)Cc1ccc(OC)cc1,COc1ccc(CC(=O)O)cc1
3645,Cn1ccc2cc3c(cc21)C=CCCC3O,Cn1ccc2cc3c(cc21)C=CCCC3=O
3646,COc1ccc(Cn2nnnc2CCCC(=O)NC2CCN(C(=O)OCc3cc(Cl)cc(Cl)c3)CC2)cc1,O=C(CCCc1nnn[nH]1)NC1CCN(C(=O)OCc2cc(Cl)cc(Cl)c2)CC1
3647,CCN1N=C(c2c(C)n(CC(=O)OC(C)(C)C)c3ccc(F)cc23)c2ccccc2S1(=O)=O,CCN1N=C(c2c(C)n(CC(=O)O)c3ccc(F)cc23)c2ccccc2S1(=O)=O
3648,CC(C)(C)OC(=O)N1CCCC(Nc2cc(-n3cncn3)nc(-c3cnc4ccc(F)cn34)n2)C1,Fc1ccc2ncc(-c3nc(NC4CCCNC4)cc(-n4cncn4)n3)n2c1
3649,CC(C)c1nc(-c2ccc([N+](=O)[O-])cc2)cs1,CC(C)c1nc(-c2ccc(N)cc2)cs1
3650,COC(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,O=C(O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1
3651,CN(CCCc1ccc(F)cc1)C(=O)OC(C)(C)C,CNCCCc1ccc(F)cc1
3652,CN(CC(=O)c1ccc(F)cc1)Cc1ccccc1,CN(Cc1ccccc1)CC(O)c1ccc(F)cc1
3653,CN(Cc1ccccc1)C1CCCc2ccccc2C1N1CCCC1,CNC1CCCc2ccccc2C1N1CCCC1
3654,CC(C)(C)OC(=O)NCCNS(=O)(=O)c1cccc(C#N)c1,CC(C)(C)OC(=O)NCCNS(=O)(=O)c1cccc(CN)c1
3655,CCCCC(=O)c1ccc(Br)cc1,CCCCCc1ccc(Br)cc1
3656,CCCCCCCCCCCCCCCCCCOCC(COP(=O)([O-])OCCCCCCCCCC[N+](C)(C)C)OCc1ccccc1,CCCCCCCCCCCCCCCCCCOCC(O)COP(=O)([O-])OCCCCCCCCCC[N+](C)(C)C
3657,COCOc1cc(C(=O)OC)n(Cc2ccc(C(F)(F)F)cc2Cl)n1,COCOc1cc(C(=O)O)n(Cc2ccc(C(F)(F)F)cc2Cl)n1
3658,Cc1cc2c(cc1C)C(=O)CC2,Cc1cc2c(cc1C)C(O)CC2
3659,CC(=O)NC1(C(=O)NC(C)(C)C)CC(C[N+](=O)[O-])CC1CCCB1OC(C)(C)C(C)(C)O1,CC(=O)NC1(C(=O)NC(C)(C)C)CC(CN)CC1CCCB1OC(C)(C)C(C)(C)O1
3660,CCOC(=O)C(C)(C)Oc1ccc(-c2cn(CCC(C)(C)NC(=O)OC(C)(C)C)cn2)cc1,CCOC(=O)C(C)(C)Oc1ccc(-c2cn(CCC(C)(C)N)cn2)cc1
3661,CC#CCn1c(C(=O)OCC)cnc1N1CCCC(NC(=O)OC(C)(C)C)C1,CC#CCn1c(C(=O)O)cnc1N1CCCC(NC(=O)OC(C)(C)C)C1
3662,N#CCC1COc2ccc(S(=O)(=O)Cl)cc2C1,N#CCC1COc2ccc(S)cc2C1
3663,CC(OC1CCCCO1)C(O)(Cn1cncn1)c1cc(F)c(F)cc1F,CC(O)C(O)(Cn1cncn1)c1cc(F)c(F)cc1F
3664,COC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)OCc1ccccc1)C(=O)O
3665,CCOC(=O)c1cc(F)c(-c2nn(C(=O)c3c(Cl)cccc3C3CCC3)c3cccnc23)c(F)c1,O=C(O)c1cc(F)c(-c2nn(C(=O)c3c(Cl)cccc3C3CCC3)c3cccnc23)c(F)c1
3666,CCCCc1ccc(C#Cc2ccc(CN(Cc3ccc(OCC(=O)OC)cc3)S(=O)(=O)c3cccs3)cc2)cc1,CCCCc1ccc(C#Cc2ccc(CN(Cc3ccc(OCC(=O)O)cc3)S(=O)(=O)c3cccs3)cc2)cc1
3667,CCc1nn(CC(C)NC(=O)OC(C)(C)C)c(CC)c1S(=O)(=O)c1cccc(N2C(=O)CC(C)(C)CC2=O)c1,CCc1nn(CC(C)N)c(CC)c1S(=O)(=O)c1cccc(N2C(=O)CC(C)(C)CC2=O)c1
3668,COC(=O)C1(C)CCN(C(=O)OC(C)(C)C)CC1,CC(C)(C)OC(=O)N1CCC(C)(C(=O)O)CC1
3669,CC(=O)CNC(C)c1ccc(F)cc1,CC(O)CNC(C)c1ccc(F)cc1
3670,CC1(NC2CC2)CN(C(c2ccccc2)c2ccccc2)C1,CC1(NC2CC2)CNC1
3671,CCOC(=O)c1nn(C(=O)c2c(Cl)cccc2C(F)(F)F)c2cccc(F)c12,O=C(O)c1nn(C(=O)c2c(Cl)cccc2C(F)(F)F)c2cccc(F)c12
3672,CC(=O)OC1CN(C(=O)OC(C)(C)C)C1,CC(=O)OC1CNC1
3673,O=C(N1CCc2ccc(S(=O)(=O)Nc3nccs3)cc2C1)C(F)(F)F,O=S(=O)(Nc1nccs1)c1ccc2c(c1)CNCC2
3674,CCOC(=O)C1Cc2nccnc2C1,OCC1Cc2nccnc2C1
3675,COC(=O)CCCCCCC(=NOCc1ccc(OCc2nc(-c3ccccc3)oc2C)cc1)c1ccc(Cl)cc1,Cc1oc(-c2ccccc2)nc1COc1ccc(CON=C(CCCCCCC(=O)O)c2ccc(Cl)cc2)cc1
3676,COc1ccc(C(=O)c2ccc(OCCBr)c(F)c2)cc1,O=C(c1ccc(O)cc1)c1ccc(OCCBr)c(F)c1
3677,NCC(=O)c1cccc(Cl)c1Cl,NCC(O)c1cccc(Cl)c1Cl
3678,CCOC(=O)c1cccc2c1N1CN=C(C)C1=Cc1cncnc1-2,CC1=NCN2C1=Cc1cncnc1-c1cccc(C(=O)O)c12
3679,COC(=O)c1ccc(Cc2c(C)c(OC)c(OC)c(OC)c2OC)cc1-c1cccnc1,COc1c(C)c(Cc2ccc(C(=O)O)c(-c3cccnc3)c2)c(OC)c(OC)c1OC
3680,CC(C)(C)C1CCC(O)C(C(C)(C)C)C1,CC(C)(C)C1CCC(=O)C(C(C)(C)C)C1
3681,CC(C)(C)C#Cc1cnc2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3)ccc1O2,CC(C)(C)CCc1cnc2c(c1)C1(COC(N)=N1)c1cc(-c3cccnc3)ccc1O2
3682,CN(C#CCC1=CCCCC1)Cc1cccc2ccccc12,CN(C=CCC1=CCCCC1)Cc1cccc2ccccc12
3683,CC(C)(C)OC(=O)N1CCCc2cc(-c3cncc(Br)c3)cnc21,Brc1cncc(-c2cnc3c(c2)CCCN3)c1
3684,COc1ccc(OC)c2c1CC(C)C(O)C2,COc1ccc(OC)c2c1CC(=O)C(C)C2
3685,CP(C)(=O)c1cccc([N+](=O)[O-])c1,CP(C)(=O)c1cccc(N)c1
3686,CCOCc1nc2c(N)nc3ccccc3c2n1CC1(O)CCN(C(=O)OC(C)(C)C)CC1,CCOCc1nc2c(N)nc3ccccc3c2n1CC1(O)CCNCC1
3687,CC1Cc2ccc([N+](=O)[O-])cc2CN1,CC1Cc2ccc(N)cc2CN1
3688,CC(C)Oc1ccc(CC(NC(=O)C2CCCCN2S(=O)(=O)c2cccc(F)c2)C(=O)OCc2ccccc2)cc1,CC(C)Oc1ccc(CC(NC(=O)C2CCCCN2S(=O)(=O)c2cccc(F)c2)C(=O)O)cc1
3689,O=[N+]([O-])c1cc(Cc2ccccc2)cc(Br)c1O,Nc1cc(Cc2ccccc2)cc(Br)c1O
3690,COCCc1cc2ccccc2n1-c1ccc(OCc2ccccc2)cc1,COCCc1cc2ccccc2n1-c1ccc(O)cc1
3691,O=C(Nc1cccnc1)c1cnc(OCC(F)(F)F)c(C2=CCCCC2)c1,O=C(Nc1cccnc1)c1cnc(OCC(F)(F)F)c(C2CCCCC2)c1
3692,CNC(=O)C(=O)C(C)(C)C,CNC(=O)C(O)C(C)(C)C
3693,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO
3694,CC(C)(C)OC(=O)N1CCC(Cc2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)CC1,FC(F)(F)c1ccc(COc2ccc(CC3CCNCC3)cc2)cc1
3695,COC(=O)c1cc(OCc2ccccc2C)cc(C(=O)O)c1,COC(=O)c1cc(CO)cc(OCc2ccccc2C)c1
3696,COC(=O)C(CC1CCCC1)n1cc(C(F)(F)F)ccc1=O,O=C(O)C(CC1CCCC1)n1cc(C(F)(F)F)ccc1=O
3697,COC(=O)c1cc(-c2nnc(-c3cccc(S(C)(=O)=O)c3)o2)n(-c2ccccc2Cl)n1,CS(=O)(=O)c1cccc(-c2nnc(-c3cc(C(=O)O)nn3-c3ccccc3Cl)o2)c1
3698,COC(=O)Cc1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,COC(=O)Cc1ccc(Oc2ccc(C(F)(F)F)cc2N)cc1
3699,Cc1nc2cc3c(cc2n1C)C1CCC3CN(C(=O)OC(C)(C)C)C1,Cc1nc2cc3c(cc2n1C)C1CCC3CNC1
3700,COC(=O)Cc1ccc2c(c1)C(Br)c1ccccc1CO2,COC(=O)Cc1ccc2c(c1)Cc1ccccc1CO2
3701,CC(C)c1ccc2c(c1)OC1(O)c3cccc([N+](=O)[O-])c3C(=O)C21NC(=O)c1cccc[n+]1[O-],CC(C)c1ccc2c(c1)OC1(O)c3cccc(N)c3C(=O)C21NC(=O)c1cccc[n+]1[O-]
3702,COc1cc(C(=O)O)ccc1Oc1cccc(C)c1,Cc1cccc(Oc2ccc(C(=O)O)cc2O)c1
3703,C=CCC(=O)N1C(CO)CCCC1c1ccc(F)cc1,C=CCC(=O)N1C(C=O)CCCC1c1ccc(F)cc1
3704,COC1=C(OC)C(=O)C(Cc2ccc(OC(C)=O)c(C(=O)Nc3ccc(F)cc3)c2)=C(C)C1=O,COC1=C(OC)C(=O)C(Cc2ccc(O)c(C(=O)Nc3ccc(F)cc3)c2)=C(C)C1=O
3705,COC(=O)C1CC(C)(C)CC2(CCCC2)C1=O,COC(=O)C1CC(C)(C)CC2(CCCC2)C1O
3706,O=C(NC(CNC(=O)c1ccc2c(cnn2CCCNc2nccn2C(c2ccccc2)(c2ccccc2)c2ccccc2)c1)C(=O)O)OCc1ccccc1,NC(CNC(=O)c1ccc2c(cnn2CCCNc2nccn2C(c2ccccc2)(c2ccccc2)c2ccccc2)c1)C(=O)O
3707,O=C1c2ccccc2C(=O)c2c1cccc2[N+](=O)[O-],Nc1cccc2c1C(=O)c1ccccc1C2=O
3708,CC(C)(C)OC(=O)NC(CCC(N)=O)C(=O)O,NC(=O)CCC(N)C(=O)O
3709,COC(=O)CN(C)Cc1nnc(Cn2c(SCc3ccc(F)cc3)nc(=O)c3c2CCC3)n1Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,CN(CC(=O)O)Cc1nnc(Cn2c(SCc3ccc(F)cc3)nc(=O)c3c2CCC3)n1Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1
3710,CCOC(=O)Cn1nnc(-c2cnc(N3CC4CN(C(=O)OC(C)(C)C)CC4C3)s2)n1,CCOC(=O)Cn1nnc(-c2cnc(N3CC4CNCC4C3)s2)n1
3711,Cc1cc(C)cc(Oc2ccc(C(=O)O)cc2S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2)c1,Cc1cc(C)cc(Oc2ccc(C(=O)O)cc2S(=O)(=O)N2CCNCC2)c1
3712,COC(=O)Cc1c(-c2ccc(OCCF)cc2)nc2ccc(Cl)cn12,O=C(O)Cc1c(-c2ccc(OCCF)cc2)nc2ccc(Cl)cn12
3713,COC(=O)c1ccc(NC(=O)C2CC(N3CCN(Cc4ccccc4)CC3)CN2C(=O)C2CCC(CNC(=O)OC(C)(C)C)CC2)cc1,COC(=O)c1ccc(NC(=O)C2CC(N3CCNCC3)CN2C(=O)C2CCC(CNC(=O)OC(C)(C)C)CC2)cc1
3714,CCOC(=O)c1cn2cc([N+](=O)[O-])ccc2n1,CCOC(=O)c1cn2cc(N)ccc2n1
3715,COCC1CCCN1c1cc(NC(=S)Nc2cc(CNC(=O)C3(C(F)(F)F)CC3)ccc2Cl)c([N+](=O)[O-])cc1Cl,COCC1CCCN1c1cc(NC(=S)Nc2cc(CNC(=O)C3(C(F)(F)F)CC3)ccc2Cl)c(N)cc1Cl
3716,COc1cccc(C2CCCC(NCc3ccccc3)C2)c1,COc1cccc(C2CCCC(N)C2)c1
3717,CC(C)(C)OC(=O)N1CCC(CN=[N+]=[N-])C(F)C1,CC(C)(C)OC(=O)N1CCC(CN)C(F)C1
3718,COC(=O)c1sc(C#CC(F)(F)F)cc1N(C(=O)C1CCC(C)CC1)C(C)C,CC1CCC(C(=O)N(c2cc(C#CC(F)(F)F)sc2C(=O)O)C(C)C)CC1
3719,CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(SCCCN3C(=O)c4ccccc4C3=O)c2CC1,CC(C)(C)OC(=O)N1CCc2ccc(Cl)c(SCCCN)c2CC1
3720,CCOC(=O)C1(N(C)S(=O)(=O)c2ccc3c(Cl)cnc(NC(=N)N)c3c2)CCCC1,CN(C1(C(=O)O)CCCC1)S(=O)(=O)c1ccc2c(Cl)cnc(NC(=N)N)c2c1
3721,CCOC(=O)C=Cc1ccc(C#N)cc1,CCOC(=O)CCc1ccc(C#N)cc1
3722,COc1cccc(C2=C(c3cn4c5c(cccc35)CCC4)C(=O)NC2=O)c1,COc1cccc(C2C(=O)NC(=O)C2c2cn3c4c(cccc24)CCC3)c1
3723,CC(=O)OCc1cccc(-c2[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc4c3c2C=NNC4=O)c1,O=C1NN=Cc2c(-c3cccc(CO)c3)[nH]c3cc(NC(=O)C4CC4c4ccccc4)cc1c23
3724,CC1CN(C(=O)OCc2ccccc2)CCN1C(=O)OC(C)(C)C,CC1CNCCN1C(=O)OC(C)(C)C
3725,CC(C)C(C(=O)NC(Cc1ccc(O)c(C(C)(C)C)c1)C1NC(=O)NC1=O)N(C)C(=O)OCc1ccccc1,CNC(C(=O)NC(Cc1ccc(O)c(C(C)(C)C)c1)C1NC(=O)NC1=O)C(C)C
3726,O=[N+]([O-])c1cccc2c1OCCO2,Nc1cccc2c1OCCO2
3727,CN1CCC(Oc2cccc(C#N)n2)CC1,CN1CCC(Oc2cccc(CN)n2)CC1
3728,COC(=O)C(COC(F)F)N(Cc1ccccc1)Cc1ccccc1,O=C(O)C(COC(F)F)N(Cc1ccccc1)Cc1ccccc1
3729,COc1ccc(N(c2cc3c(c(C(C)C)c2C)OCC3(C)C)C(C)C)cc1,Cc1c(N(c2ccc(O)cc2)C(C)C)cc2c(c1C(C)C)OCC2(C)C
3730,COC(=O)CCc1ccc(OCCC(C)Oc2ccc(OC(F)(F)F)cc2C(=O)c2cccs2)cc1C,Cc1cc(OCCC(C)Oc2ccc(OC(F)(F)F)cc2C(=O)c2cccs2)ccc1CCC(=O)O
3731,CC(C)(C)OC(=O)NC1(c2ccc(-c3nc4n(c3-c3ccccc3)-c3cccnc3Nc3ccccc3-4)cc2)CCC1,NC1(c2ccc(-c3nc4n(c3-c3ccccc3)-c3cccnc3Nc3ccccc3-4)cc2)CCC1
3732,CCOC(=O)c1cc(C)nc(OC)c1[N+](=O)[O-],COc1nc(C)cc(CO)c1[N+](=O)[O-]
3733,CN(C)c1ccccc1Nc1cc(CCc2ccccc2)ccc1C(=O)OC(C)(C)C,CN(C)c1ccccc1Nc1cc(CCc2ccccc2)ccc1C(=O)O
3734,COc1ccc(CC(Cc2ccc(OC)cc2)N2C(=O)C(C(C)OC(=O)OCc3ccc([N+](=O)[O-])cc3)C2CC(=O)C(C(=O)OCc2ccc([N+](=O)[O-])cc2)C(=O)OC(C)(C)C)cc1,COc1ccc(CC(Cc2ccc(OC)cc2)N2C(=O)C(C(C)OC(=O)OCc3ccc([N+](=O)[O-])cc3)C2CC(=O)CC(=O)OCc2ccc([N+](=O)[O-])cc2)cc1
3735,CCOC(=O)c1cc2cc(OCc3ccccc3)ccc2n1C(=O)OC(C)(C)C,CCOC(=O)c1cc2cc(O)ccc2n1C(=O)OC(C)(C)C
3736,COc1ccc2c(c1)c(CC(N)=O)c(Br)n2Cc1ccccc1,NC(=O)Cc1c(Br)n(Cc2ccccc2)c2ccc(O)cc12
3737,COc1ccc(CN(c2nc(Nc3cc(C#N)cc(N4CCC(N(C)C5CC(=O)N(C)C5)CC4)c3Cl)nn3c(C#N)cnc23)C2CC2)cc1,CN1CC(N(C)C2CCN(c3cc(C#N)cc(Nc4nc(NC5CC5)c5ncc(C#N)n5n4)c3Cl)CC2)CC1=O
3738,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(C(=O)NNC(=O)c3cc4c(F)cccc4[nH]3)cc12,CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3nnc(-c4cc5c(F)cccc5[nH]4)o3)cc12
3739,CC(C)(C)OC(=O)NC1CCN(CCO)CC1,NC1CCN(CCO)CC1
3740,COC(=O)CCC(=O)c1ccc(-c2ccc(F)cc2)cc1,O=C(O)CCC(=O)c1ccc(-c2ccc(F)cc2)cc1
3741,COC(=O)C(=CC1CCCC1)c1ccc(-n2nnnc2C)c(C(F)(F)F)c1,Cc1nnnn1-c1ccc(C(=CC2CCCC2)C(=O)O)cc1C(F)(F)F
3742,CCOC(=O)C=Cc1ccc(C(=O)OC)nc1N,CCOC(=O)CCc1ccc(C(=O)OC)nc1N
3743,Cc1cc(F)c(O)c([N+](=O)[O-])c1,Cc1cc(N)c(O)c(F)c1
3744,COC(=O)C(NS(=O)(=O)c1ccc(-c2ccc(COc3nc4ccccc4cc3C)cc2)cc1)C(C)C,Cc1cc2ccccc2nc1OCc1ccc(-c2ccc(S(=O)(=O)NC(C(=O)O)C(C)C)cc2)cc1
3745,Cc1ccc(C(=O)Nc2ccc(N(CCc3ccccn3)C(=O)OC(C)(C)C)cc2)c(N2CCCCC2)n1,Cc1ccc(C(=O)Nc2ccc(NCCc3ccccn3)cc2)c(N2CCCCC2)n1
3746,CC(C)(C)OC(=O)COc1c(C2CCC2)ccc(-c2cnc(N)cn2)c1F,Nc1cnc(-c2ccc(C3CCC3)c(OCC(=O)O)c2F)cn1
3747,CCCc1ccc(C(CC(=O)O)CC(=O)O)cc1,CCCc1ccc(C2CC(=O)OC(=O)C2)cc1
3748,COC(=O)C=Cc1ccc2c(c1)CCC2N(CCc1c[nH]c2ccccc12)S(=O)(=O)c1ccc(NC(C)=O)cc1,COC(=O)C=Cc1ccc2c(c1)CCC2N(CCc1c[nH]c2ccccc12)S(=O)(=O)c1ccc(N)cc1
3749,CCOC(=O)CC1CCCc2c(OC)cccc21,COc1cccc2c1CCCC2CCO
3750,COC(=O)c1ccc(C)c(-c2ccc3c(-c4ccc(S(=O)(=O)C(F)(F)F)cc4C)nncc3c2)c1,Cc1ccc(C(=O)O)cc1-c1ccc2c(-c3ccc(S(=O)(=O)C(F)(F)F)cc3C)nncc2c1
3751,COC(=O)c1cc(Br)c(C=CC(=O)OC(C)(C)C)c(Br)c1,COC(=O)c1cc(Br)c(C=CC(=O)O)c(Br)c1
3752,CCOC(=O)C(=O)c1ccc(C(F)(F)F)cc1,CCOC(=O)C(O)c1ccc(C(F)(F)F)cc1
